identity,path,split,group_id
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00147_occlusion_0307.jpg,test,vid0_frame00147
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00147_photometric_0246.jpg,test,vid0_frame00147
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00147.jpg,test,vid0_frame00147
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00186_combined_0328.jpg,test,vid0_frame00186
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00186_photometric_0198.jpg,test,vid0_frame00186
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00186.jpg,test,vid0_frame00186
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00114_geometric_0000.jpg,test,vid0_frame00114
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00114_geometric_0021.jpg,test,vid0_frame00114
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00114_photometric_0074.jpg,test,vid0_frame00114
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00114_snow_0245.jpg,test,vid0_frame00114
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00114.jpg,test,vid0_frame00114
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00105_combined_0081.jpg,test,vid0_frame00105
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00105_combined_0226.jpg,test,vid0_frame00105
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00105.jpg,test,vid0_frame00105
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00060_photometric_0258.jpg,test,vid0_frame00060
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00060_photometric_0433.jpg,test,vid0_frame00060
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00060.jpg,test,vid0_frame00060
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00258_geometric_0281.jpg,test,vid0_frame00258
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00258_geometric_0365.jpg,test,vid0_frame00258
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00258_photometric_0016.jpg,test,vid0_frame00258
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00258_photometric_0402.jpg,test,vid0_frame00258
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00258.jpg,test,vid0_frame00258
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00270_combined_0293.jpg,test,vid0_frame00270
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00270_photometric_0247.jpg,test,vid0_frame00270
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00270_rain_0084.jpg,test,vid0_frame00270
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00270.jpg,test,vid0_frame00270
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00222_fog_0167.jpg,test,vid0_frame00222
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00222_geometric_0005.jpg,test,vid0_frame00222
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00222_photometric_0355.jpg,test,vid0_frame00222
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00222.jpg,test,vid0_frame00222
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00189_combined_0346.jpg,test,vid0_frame00189
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00189_fog_0014.jpg,test,vid0_frame00189
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00189.jpg,test,vid0_frame00189
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00234_combined_0271.jpg,test,vid0_frame00234
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00234_geometric_0372.jpg,test,vid0_frame00234
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00234_photometric_0335.jpg,test,vid0_frame00234
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00234_photometric_0444.jpg,test,vid0_frame00234
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00234.jpg,test,vid0_frame00234
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00057_fog_0395.jpg,test,vid0_frame00057
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00057_photometric_0196.jpg,test,vid0_frame00057
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00057_rain_0420.jpg,test,vid0_frame00057
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00057.jpg,test,vid0_frame00057
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00363_geometric_0295.jpg,test,vid0_frame00363
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00363.jpg,test,vid0_frame00363
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00192.jpg,test,vid0_frame00192
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00195_geometric_0400.jpg,test,vid0_frame00195
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00195_photometric_0255.jpg,test,vid0_frame00195
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00195.jpg,test,vid0_frame00195
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00405_geometric_0445.jpg,test,vid0_frame00405
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00405.jpg,test,vid0_frame00405
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00432_occlusion_0099.jpg,test,vid0_frame00432
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00432.jpg,test,vid0_frame00432
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00225_geometric_0391.jpg,test,vid0_frame00225
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00225_geometric_0406.jpg,test,vid0_frame00225
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00225_occlusion_0111.jpg,test,vid0_frame00225
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00225.jpg,test,vid0_frame00225
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00204_combined_0243.jpg,test,vid0_frame00204
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00204_geometric_0299.jpg,test,vid0_frame00204
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00204_photometric_0157.jpg,test,vid0_frame00204
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00204_photometric_0228.jpg,test,vid0_frame00204
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00204_photometric_0432.jpg,test,vid0_frame00204
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00204_snow_0055.jpg,test,vid0_frame00204
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00204.jpg,test,vid0_frame00204
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00213_geometric_0273.jpg,test,vid0_frame00213
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00213_rain_0027.jpg,test,vid0_frame00213
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00213.jpg,test,vid0_frame00213
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00372_geometric_0022.jpg,test,vid0_frame00372
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00372_photometric_0183.jpg,test,vid0_frame00372
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00372.jpg,test,vid0_frame00372
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00393_combined_0261.jpg,test,vid0_frame00393
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00393_geometric_0431.jpg,test,vid0_frame00393
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00393_occlusion_0370.jpg,test,vid0_frame00393
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00393_photometric_0430.jpg,test,vid0_frame00393
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00393.jpg,test,vid0_frame00393
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00120_occlusion_0362.jpg,test,vid0_frame00120
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00120_photometric_0050.jpg,test,vid0_frame00120
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00120_photometric_0168.jpg,test,vid0_frame00120
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00120.jpg,test,vid0_frame00120
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00369_geometric_0097.jpg,test,vid0_frame00369
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00369_photometric_0052.jpg,test,vid0_frame00369
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00369_photometric_0259.jpg,test,vid0_frame00369
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00369_photometric_0354.jpg,test,vid0_frame00369
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\aug_vid0_frame00369_photometric_0428.jpg,test,vid0_frame00369
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00369.jpg,test,vid0_frame00369
Ninad,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ninad\raw_vid0_frame00165.jpg,test,vid0_frame00165
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00178_combined_0371.jpg,enrollment,vid0_frame00178
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00178_geometric_0026.jpg,enrollment,vid0_frame00178
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00178_geometric_0187.jpg,enrollment,vid0_frame00178
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00178_geometric_0381.jpg,enrollment,vid0_frame00178
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00178_photometric_0195.jpg,enrollment,vid0_frame00178
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00178.jpg,enrollment,vid0_frame00178
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00224_combined_0310.jpg,enrollment,vid0_frame00224
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00224_combined_0345.jpg,enrollment,vid0_frame00224
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00224_occlusion_0111.jpg,enrollment,vid0_frame00224
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00224_occlusion_0447.jpg,enrollment,vid0_frame00224
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00224_photometric_0035.jpg,enrollment,vid0_frame00224
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00224.jpg,enrollment,vid0_frame00224
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00012_combined_0009.jpg,enrollment,vid0_frame00012
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00012_combined_0112.jpg,enrollment,vid0_frame00012
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00012_snow_0277.jpg,enrollment,vid0_frame00012
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00012.jpg,enrollment,vid0_frame00012
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00248.jpg,enrollment,vid0_frame00248
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00208_combined_0015.jpg,enrollment,vid0_frame00208
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00208_combined_0121.jpg,enrollment,vid0_frame00208
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00208_geometric_0375.jpg,enrollment,vid0_frame00208
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00208_occlusion_0136.jpg,enrollment,vid0_frame00208
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00208_photometric_0407.jpg,enrollment,vid0_frame00208
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00208.jpg,enrollment,vid0_frame00208
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00088_geometric_0131.jpg,enrollment,vid0_frame00088
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00088_geometric_0166.jpg,enrollment,vid0_frame00088
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00088_photometric_0402.jpg,enrollment,vid0_frame00088
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00088.jpg,enrollment,vid0_frame00088
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00106_geometric_0057.jpg,enrollment,vid0_frame00106
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00106_photometric_0208.jpg,enrollment,vid0_frame00106
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00106.jpg,enrollment,vid0_frame00106
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00080_combined_0323.jpg,enrollment,vid0_frame00080
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00080_fog_0364.jpg,enrollment,vid0_frame00080
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00080_occlusion_0393.jpg,enrollment,vid0_frame00080
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00080_photometric_0231.jpg,enrollment,vid0_frame00080
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00080_photometric_0449.jpg,enrollment,vid0_frame00080
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00080.jpg,enrollment,vid0_frame00080
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00020.jpg,enrollment,vid0_frame00020
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00064_combined_0059.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00064_combined_0093.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00064_geometric_0006.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00064_geometric_0052.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00064_geometric_0152.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00064_photometric_0263.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00064_snow_0372.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00064.jpg,enrollment,vid0_frame00064
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00116_combined_0265.jpg,enrollment,vid0_frame00116
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00116_geometric_0000.jpg,enrollment,vid0_frame00116
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00116_photometric_0293.jpg,enrollment,vid0_frame00116
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00116.jpg,enrollment,vid0_frame00116
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00122_combined_0014.jpg,enrollment,vid0_frame00122
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00122_geometric_0181.jpg,enrollment,vid0_frame00122
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00122_photometric_0129.jpg,enrollment,vid0_frame00122
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00122_photometric_0344.jpg,enrollment,vid0_frame00122
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00122_rain_0309.jpg,enrollment,vid0_frame00122
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00122.jpg,enrollment,vid0_frame00122
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00058_occlusion_0401.jpg,enrollment,vid0_frame00058
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00058_rain_0105.jpg,enrollment,vid0_frame00058
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00058_snow_0338.jpg,enrollment,vid0_frame00058
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00058.jpg,enrollment,vid0_frame00058
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00046_snow_0005.jpg,enrollment,vid0_frame00046
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00046.jpg,enrollment,vid0_frame00046
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00210_combined_0017.jpg,enrollment,vid0_frame00210
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00210.jpg,enrollment,vid0_frame00210
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00194_combined_0036.jpg,enrollment,vid0_frame00194
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00194_geometric_0433.jpg,enrollment,vid0_frame00194
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00194_photometric_0305.jpg,enrollment,vid0_frame00194
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00194.jpg,enrollment,vid0_frame00194
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00214_combined_0423.jpg,enrollment,vid0_frame00214
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00214_combined_0439.jpg,enrollment,vid0_frame00214
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00214_geometric_0197.jpg,enrollment,vid0_frame00214
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00214_photometric_0224.jpg,enrollment,vid0_frame00214
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00214_photometric_0352.jpg,enrollment,vid0_frame00214
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00214_photometric_0408.jpg,enrollment,vid0_frame00214
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00214.jpg,enrollment,vid0_frame00214
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00056_geometric_0149.jpg,enrollment,vid0_frame00056
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00056_photometric_0217.jpg,enrollment,vid0_frame00056
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00056_photometric_0234.jpg,enrollment,vid0_frame00056
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00056_photometric_0295.jpg,enrollment,vid0_frame00056
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00056_photometric_0298.jpg,enrollment,vid0_frame00056
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00056.jpg,enrollment,vid0_frame00056
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00198_combined_0109.jpg,enrollment,vid0_frame00198
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00198_photometric_0348.jpg,enrollment,vid0_frame00198
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00198.jpg,enrollment,vid0_frame00198
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00244_combined_0101.jpg,enrollment,vid0_frame00244
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00244_occlusion_0162.jpg,enrollment,vid0_frame00244
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00244.jpg,enrollment,vid0_frame00244
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00272_geometric_0122.jpg,enrollment,vid0_frame00272
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00272.jpg,enrollment,vid0_frame00272
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_geometric_0094.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_geometric_0341.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_photometric_0142.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_photometric_0144.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_photometric_0170.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_photometric_0270.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_photometric_0366.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00276_snow_0004.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\raw_vid0_frame00276.jpg,enrollment,vid0_frame00276
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00296_combined_0193.jpg,enrollment,vid0_frame00296
Ryan,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Ryan\aug_vid0_frame00296_combined_0300.jpg,enrollment,vid0_frame00296
